"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","Riotime","strptime","day","hour","statusSource_new","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"I'm in love with @Simone_Biles now #TeamUSA #Rio2016  #GoTeamUSA",FALSE,1,NA,2016-08-08 01:17:31,FALSE,NA,"762457679415562240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRealJmolton",0,FALSE,FALSE,NA,NA,2016-08-07 20:17:31,2016-08-07 20:17:31,7,20,"Twitter for iPhone",0,0,0,0,1,0,0,0,0,1
"Another medal for #TeamUSA - congrats to @danavollmer!! #Rio2016 #swimming",FALSE,1,NA,2016-08-08 01:11:10,FALSE,NA,"762456081779920897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shawnar3",0,FALSE,FALSE,NA,NA,2016-08-07 20:11:10,2016-08-07 20:11:10,7,20,"Twitter for iPhone",0,1,0,0,1,0,1,1,0,1
"Congrats @danavollmer on getting a bronze medal for #TeamUSA - and as as a young mother--AMAZING! #Rio2016 #Wow",FALSE,1,NA,2016-08-08 01:10:41,FALSE,NA,"762455960849817601",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","davehess",0,FALSE,FALSE,NA,NA,2016-08-07 20:10:41,2016-08-07 20:10:41,7,20,"Twitter Web Client",0,3,0,0,3,1,2,2,1,3
"RT @YumiYoko: Black girl magic  RT @Giselle_M7: Gabby Douglas on the uneven bars for #TeamUSA https://t.co/OBu56Z9g2n",FALSE,0,NA,2016-08-08 01:10:17,FALSE,NA,"762455860433948673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yum_CrumCake",39,TRUE,FALSE,NA,NA,2016-08-07 20:10:17,2016-08-07 20:10:17,7,20,"Twitter for iPhone",0,0,0,0,0,1,0,0,2,0
"It's @MichaelPhelps time!!! #wootwoot #TeamUSA #Olympics2016",FALSE,1,NA,2016-08-08 01:10:03,FALSE,NA,"762455799520047104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaraLynneXOXO",0,FALSE,FALSE,NA,NA,2016-08-07 20:10:03,2016-08-07 20:10:03,7,20,"Twitter for iPhone",0,1,0,0,0,0,0,0,0,0
"Sets alarm, so I can wake up early to watch #TeamUSA play  @USAFieldHockey https://t.co/0jQ2R0gqg9",FALSE,1,NA,2016-08-08 01:08:22,FALSE,NA,"762455376314806272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Uzoya_Rb",0,FALSE,FALSE,NA,NA,2016-08-07 20:08:22,2016-08-07 20:08:22,7,20,"Twitter for iPhone",0,1,0,2,0,0,1,0,1,0
"YES DANA!!!!!!!!!!!!! #TeamUSA",FALSE,0,NA,2016-08-08 01:07:15,FALSE,NA,"762455097129312257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trashqueen2016",0,FALSE,FALSE,NA,NA,2016-08-07 20:07:15,2016-08-07 20:07:15,7,20,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"Dana Vollmer - hats off. Giving birth and then winning an Olympic #BronzeMedal is pretty impressive. #Rio2016 #TeamUSA",FALSE,4,NA,2016-08-08 01:06:35,FALSE,NA,"762454928841244672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","williamsoroka",1,FALSE,FALSE,NA,NA,2016-08-07 20:06:35,2016-08-07 20:06:35,7,20,"Twitter for iPhone",0,3,1,1,3,1,1,3,0,4
"""That story was about you, mom.  You're just like her!"" -6yo on Dana Vollmer #flattered #TeamUSA #swimming ",FALSE,0,NA,2016-08-08 01:06:29,FALSE,NA,"762454903591534592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PABridgeBuilder",0,FALSE,FALSE,NA,NA,2016-08-07 20:06:29,2016-08-07 20:06:29,7,20,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"Our ladies' gymnastics team is  #TeamUSA #SimoneBiles #GabbyDouglas #AlyRaisman #LaurieHernandez ",FALSE,1,NA,2016-08-08 01:04:31,FALSE,NA,"762454409326374912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndThisIsSam",0,FALSE,FALSE,NA,NA,2016-08-07 20:04:31,2016-08-07 20:04:31,7,20,"Twitter for iPhone",0,0,0,0,0,0,0,1,0,0
"When your 1 year old son only want to see @Simone_Biles  #TeamUSA https://t.co/FKKCRJcDTu",FALSE,0,NA,2016-08-08 01:03:07,FALSE,NA,"762454058208669696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LucyBx3",0,FALSE,FALSE,NA,NA,2016-08-07 20:03:07,2016-08-07 20:03:07,7,20,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"These girls are adorable!!! #TeamUSA #RioOlympics2016  https://t.co/TPj7vIN4ov",FALSE,0,NA,2016-08-08 01:01:19,FALSE,NA,"762453605769064448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrendaLPas",0,FALSE,FALSE,NA,NA,2016-08-07 20:01:19,2016-08-07 20:01:19,7,20,"Twitter for iPhone",0,0,0,0,1,0,0,0,0,1
"RT @jenna_rich33: Simone Biles is a beast  #TeamUSA",FALSE,0,NA,2016-08-08 00:59:43,FALSE,NA,"762453201719205888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","all_up_anja",2,TRUE,FALSE,NA,NA,2016-08-07 19:59:43,2016-08-07 19:59:43,7,19,"Twitter for iPhone",1,0,0,1,0,0,0,0,1,0
"Watching #TeamUSA gymnastics, these girls are incredible!",FALSE,0,NA,2016-08-08 00:58:48,FALSE,NA,"762452970726236160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","griffDG",0,FALSE,FALSE,NA,NA,2016-08-07 19:58:48,2016-08-07 19:58:48,7,19,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"RT @YumiYoko: Black girl magic  RT @Giselle_M7: Gabby Douglas on the uneven bars for #TeamUSA https://t.co/OBu56Z9g2n",FALSE,0,NA,2016-08-08 00:58:20,FALSE,NA,"762452853633916929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoreyBliss",39,TRUE,FALSE,NA,NA,2016-08-07 19:58:20,2016-08-07 19:58:20,7,19,"Twitter for iPhone",0,0,0,0,0,1,0,0,2,0
"&amp; @Simone_Biles - WOW! Beautiful performances!  #TeamUSA",FALSE,2,NA,2016-08-08 00:57:44,FALSE,NA,"762452703918252033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teresaaa419",0,FALSE,FALSE,NA,NA,2016-08-07 19:57:44,2016-08-07 19:57:44,7,19,"Twitter for iPhone",0,0,0,0,1,0,0,0,0,1
"Simone Biles is a beast  #TeamUSA",FALSE,7,NA,2016-08-08 00:57:13,FALSE,NA,"762452570019287047",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jenna_rich33",2,FALSE,FALSE,NA,NA,2016-08-07 19:57:13,2016-08-07 19:57:13,7,19,"Twitter for iPhone",1,0,0,1,0,0,0,0,1,0
"RT @WorldCupallstar: After Day 1 (Team Qualifications) all we can say is WOW #TeamUSA #Olympics #ArtisticGymnastics  https://t.co",FALSE,0,NA,2016-08-08 00:57:08,FALSE,NA,"762452550201188353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karis_marquez",38,TRUE,FALSE,NA,NA,2016-08-07 19:57:08,2016-08-07 19:57:08,7,19,"Twitter for iPhone",0,0,0,0,0,0,0,1,0,0
"If I had Gabby Douglas' athletic abilities I would hardcore parkour all over the place #TeamUSA",FALSE,4,NA,2016-08-08 00:56:22,FALSE,NA,"762452359242850305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","missmarymash",0,FALSE,FALSE,NA,NA,2016-08-07 19:56:22,2016-08-07 19:56:22,7,19,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,1
"Girlfriend tried watch prev. coverage of #teamusa online, only to be spoiled by #NBCs own website of their LIVE coverage! @comcastcares",FALSE,0,NA,2016-08-08 00:56:18,FALSE,NA,"762452341928833024",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","ConnorPatrick",0,FALSE,FALSE,NA,NA,2016-08-07 19:56:18,2016-08-07 19:56:18,7,19,"Twitter for Mac",0,1,0,1,0,0,0,0,0,0
"@Simone_Biles incredible vault. Perfect score 16.000  and then 16.100! Amazing! #TeamUSA #RioOlympics2016",FALSE,0,"Simone_Biles",2016-08-08 00:55:38,FALSE,NA,"762452172533444608","173677727","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xxCowMoOLaxx",0,FALSE,FALSE,NA,NA,2016-08-07 19:55:38,2016-08-07 19:55:38,7,19,"Twitter for iPhone",0,2,0,0,2,0,1,1,0,2
"RT @YumiYoko: Black girl magic  RT @Giselle_M7: Gabby Douglas on the uneven bars for #TeamUSA https://t.co/OBu56Z9g2n",FALSE,0,NA,2016-08-08 00:55:36,FALSE,NA,"762452167160504321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taytaycaramelo",39,TRUE,FALSE,NA,NA,2016-08-07 19:55:36,2016-08-07 19:55:36,7,19,"Twitter for iPhone",0,0,0,0,0,1,0,0,2,0
"these girls are amazing! #TeamUSA  #USGymnastics #RioOlympics2016 #Rio2016 ",FALSE,0,NA,2016-08-08 00:55:24,FALSE,NA,"762452115159560192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pattyclaire85",0,FALSE,FALSE,NA,NA,2016-08-07 19:55:24,2016-08-07 19:55:24,7,19,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"THESE GIRLS ARE FLYING. #TeamUSA",FALSE,0,NA,2016-08-08 00:54:35,FALSE,NA,"762451910162919431",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","youngestdonut",0,FALSE,FALSE,NA,NA,2016-08-07 19:54:35,2016-08-07 19:54:35,7,19,"Twitter for iPhone",0,0,0,1,0,0,0,0,0,1
"I've been yelling Yass Queen at my tv #Rio2016 #TeamUSA #WomensGymnastics",FALSE,0,NA,2016-08-08 00:54:10,FALSE,NA,"762451805779308549",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IAMABLACKOCEAN",0,FALSE,FALSE,NA,NA,2016-08-07 19:54:10,2016-08-07 19:54:10,7,19,"Twitter for Android",0,0,0,0,0,0,0,0,0,0
"Watching #TeamUSA #USGymnastics like ! 

#Olympics #Olympics2016 #OlympicGymnastics",FALSE,2,NA,2016-08-08 00:52:57,FALSE,NA,"762451499481829376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrJenCaudle",0,FALSE,FALSE,NA,NA,2016-08-07 19:52:57,2016-08-07 19:52:57,7,19,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"watching #USGymnastics #TeamUSA #RioOlympics2016 #Rio2016 The best!",FALSE,0,NA,2016-08-08 00:52:33,FALSE,NA,"762451397946159104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pattyclaire85",0,FALSE,FALSE,NA,NA,2016-08-07 19:52:33,2016-08-07 19:52:33,7,19,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"I passed the baton! @United will donate miles to #TeamUSA hopefuls. Use #UABatonDonation. https://t.co/W1ZWXb4YAA
https://t.co/P4Jnqd3AGE",FALSE,0,NA,2016-08-08 00:51:15,FALSE,NA,"762451070593343488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HOTLINEDRUMAQ",0,FALSE,FALSE,NA,NA,2016-08-07 19:51:15,2016-08-07 19:51:15,7,19,"Twitter for Android",0,0,0,0,0,0,0,1,0,1
"Floor was never my favorite, now we're getting into the fun stuff #teamUSA #USA",FALSE,0,NA,2016-08-08 00:51:07,FALSE,NA,"762451036640452608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","roarfrom44",0,FALSE,FALSE,NA,NA,2016-08-07 19:51:07,2016-08-07 19:51:07,7,19,"Twitter Web Client",0,1,0,0,2,0,0,1,0,2
"@gabrielledoug is still so flawless &amp; such a beautiful representation of #TeamUSA #Gymnastics ",FALSE,0,"gabrielledoug",2016-08-08 00:50:45,FALSE,NA,"762450942801219584","279319647","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teresaaa419",0,FALSE,FALSE,NA,NA,2016-08-07 19:50:45,2016-08-07 19:50:45,7,19,"Twitter for iPhone",0,0,0,0,1,0,0,0,0,1
"#TEAMUSA is killing it in gymnastics! ",FALSE,0,NA,2016-08-08 00:50:22,FALSE,NA,"762450848525856768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","heyimjulayy",0,FALSE,FALSE,NA,NA,2016-08-07 19:50:22,2016-08-07 19:50:22,7,19,"Twitter Web Client",1,0,0,1,0,1,0,0,1,0
"The Women's gymnastic team continues to kick ass so far in these different events. Looking very sharp #Rio2016  #TeamUSA",FALSE,0,NA,2016-08-08 00:50:15,FALSE,NA,"762450817957765120",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Magic20099",0,FALSE,FALSE,NA,NA,2016-08-07 19:50:15,2016-08-07 19:50:15,7,19,"TweetDeck",1,0,0,0,0,0,0,1,2,0
"RT @ChrisCoons: Wishing good luck to Delaware's Olympians competing in #Rio2016: @poppatweett, @falgo23 &amp; @De11eDonne. You make #DE and ",FALSE,0,NA,2016-08-08 00:47:22,FALSE,NA,"762450092292845568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prbake",13,TRUE,FALSE,NA,NA,2016-08-07 19:47:22,2016-08-07 19:47:22,7,19,"Twitter for iPhone",0,2,0,0,2,0,2,1,0,2
"RT @YumiYoko: Black girl magic  RT @Giselle_M7: Gabby Douglas on the uneven bars for #TeamUSA https://t.co/OBu56Z9g2n",FALSE,0,NA,2016-08-08 00:46:48,FALSE,NA,"762449952542826496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BADUist_",39,TRUE,FALSE,NA,NA,2016-08-07 19:46:48,2016-08-07 19:46:48,7,19,"Twitter for iPhone",0,0,0,0,0,1,0,0,2,0
"RT @RealSprtsGirl: Let's go ladies!!!! #Olympics #Rio2016 #Squad #TeamUSA https://t.co/M1keY4225r",FALSE,0,NA,2016-08-08 00:46:19,FALSE,NA,"762449828466917376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lisajean1922",1,TRUE,FALSE,NA,NA,2016-08-07 19:46:19,2016-08-07 19:46:19,7,19,"Twitter for Android",0,0,0,0,0,0,0,0,0,0
"C'mon #TeamUSA step it up!! #needmoregold  https://t.co/h2W9dD7XZd",FALSE,0,NA,2016-08-08 00:45:59,FALSE,NA,"762449745482616833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","charissesmalls",0,FALSE,FALSE,NA,NA,2016-08-07 19:45:59,2016-08-07 19:45:59,7,19,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"#TeamUSA's medal harvest https://t.co/TYV2WVzT4T",FALSE,1,NA,2016-08-08 00:44:07,FALSE,NA,"762449274533576705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jay_lass",0,FALSE,FALSE,NA,NA,2016-08-07 19:44:07,2016-08-07 19:44:07,7,19,"Twitter for iPhone",0,2,0,0,2,0,1,1,0,2
"RT @Tayloranne_L: I could watch the women's gymnastics team all day #TeamUSA #RioOlympics2016 !!!!",FALSE,0,NA,2016-08-08 00:43:48,FALSE,NA,"762449193642242048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jadeangelica_",2,TRUE,FALSE,NA,NA,2016-08-07 19:43:48,2016-08-07 19:43:48,7,19,"Twitter for iPhone",0,1,0,1,0,0,0,1,0,0
"#TeamUSA #Olympics2016 #Gymnastics ",FALSE,0,NA,2016-08-08 00:42:55,FALSE,NA,"762448974829588480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teresaaa419",0,FALSE,FALSE,NA,NA,2016-08-07 19:42:55,2016-08-07 19:42:55,7,19,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"Yes girls!!!! Keep up the good work!! #TeamUSA #gymnastics #Rio2016 #Olympics",FALSE,0,NA,2016-08-08 00:40:47,FALSE,NA,"762448435425357825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VictoriaJean16",0,FALSE,FALSE,NA,NA,2016-08-07 19:40:47,2016-08-07 19:40:47,7,19,"Twitter for iPhone",0,1,0,0,1,0,1,1,0,1
"YAAASSS @USAGym Kill it! #TeamUSA #Olympics2016 ",FALSE,0,NA,2016-08-08 00:40:06,FALSE,NA,"762448265686024192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sansarya_",0,FALSE,FALSE,NA,NA,2016-08-07 19:40:06,2016-08-07 19:40:06,7,19,"Twitter for iPhone",0,0,0,1,0,1,0,0,1,0
"RT @WorldCupallstar: After Day 1 (Team Qualifications) all we can say is WOW #TeamUSA #Olympics #ArtisticGymnastics  https://t.co",FALSE,0,NA,2016-08-08 00:39:22,FALSE,NA,"762448078347436035",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jessicaz018",38,TRUE,FALSE,NA,NA,2016-08-07 19:39:22,2016-08-07 19:39:22,7,19,"Twitter for iPhone",0,0,0,0,0,0,0,1,0,0
"#TeamUSA #TeamUSA #TeamUSA #TeamUSA #TeamUSA #TeamUSA",FALSE,0,NA,2016-08-08 00:39:01,FALSE,NA,"762447993744134144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nikkiolas",0,FALSE,FALSE,NA,NA,2016-08-07 19:39:01,2016-08-07 19:39:01,7,19,"Twitter for Android",0,0,0,0,0,0,0,0,0,0
"RT @WorldCupallstar: After Day 1 (Team Qualifications) all we can say is WOW #TeamUSA #Olympics #ArtisticGymnastics  https://t.co",FALSE,0,NA,2016-08-08 00:38:39,FALSE,NA,"762447901205209088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lauren11212159",38,TRUE,FALSE,NA,NA,2016-08-07 19:38:39,2016-08-07 19:38:39,7,19,"Twitter for iPhone",0,0,0,0,0,0,0,1,0,0
"#TeamUSA #usagymnastics &gt;&gt;&gt;&gt;&gt;#HOFGame anyway",FALSE,0,NA,2016-08-08 00:36:42,FALSE,NA,"762447407195955200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChrisPuhreesee",0,FALSE,FALSE,NA,NA,2016-08-07 19:36:42,2016-08-07 19:36:42,7,19,"Twitter for Android",0,0,0,0,0,0,0,0,0,0
"RT @YumiYoko: Black girl magic  RT @Giselle_M7: Gabby Douglas on the uneven bars for #TeamUSA https://t.co/OBu56Z9g2n",FALSE,0,NA,2016-08-08 00:35:11,FALSE,NA,"762447025136738304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tiana_Poole10",39,TRUE,FALSE,NA,NA,2016-08-07 19:35:11,2016-08-07 19:35:11,7,19,"Twitter for iPhone",0,0,0,0,0,1,0,0,2,0
"RT @WorldCupallstar: After Day 1 (Team Qualifications) all we can say is WOW #TeamUSA #Olympics #ArtisticGymnastics  https://t.co",FALSE,0,NA,2016-08-08 00:34:06,FALSE,NA,"762446753178103808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashlxyschxtz",38,TRUE,FALSE,NA,NA,2016-08-07 19:34:06,2016-08-07 19:34:06,7,19,"Twitter for iPhone",0,0,0,0,0,0,0,1,0,0
"RT @STIIILESOBRIEN: #TeamUSA",FALSE,0,NA,2016-08-08 00:33:01,FALSE,NA,"762446481987022848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saycheesestyles",1,TRUE,FALSE,NA,NA,2016-08-07 19:33:01,2016-08-07 19:33:01,7,19,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"#TeamUSA",FALSE,1,NA,2016-08-08 00:32:41,FALSE,NA,"762446396846854145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","STIIILESOBRIEN",1,FALSE,FALSE,NA,NA,2016-08-07 19:32:41,2016-08-07 19:32:41,7,19,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"Our Women's Gymnastics team is EVERYTHING #TeamUSA",FALSE,7,NA,2016-08-08 00:29:14,FALSE,NA,"762445530186166272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brennaurban",0,FALSE,FALSE,NA,NA,2016-08-07 19:29:14,2016-08-07 19:29:14,7,19,"Twitter for iPhone",0,0,0,0,0,0,0,1,0,0
"RT @YumiYoko: Black girl magic  RT @Giselle_M7: Gabby Douglas on the uneven bars for #TeamUSA https://t.co/OBu56Z9g2n",FALSE,0,NA,2016-08-08 00:28:04,FALSE,NA,"762445236626796544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bbsfresh",39,TRUE,FALSE,NA,NA,2016-08-07 19:28:04,2016-08-07 19:28:04,7,19,"Twitter for iPhone",0,0,0,0,0,1,0,0,2,0
"I think I tore my ACL just watching women's gymnastics. #teamusa",FALSE,2,NA,2016-08-08 00:26:48,FALSE,NA,"762444917939384320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","raymondsjohn",0,FALSE,FALSE,NA,NA,2016-08-07 19:26:48,2016-08-07 19:26:48,7,19,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"#TeamUSA just KILLED floor at #Rio2016  seriously can someone explain how it's humanly possible to do these moves I'm DEAD",FALSE,7,NA,2016-08-08 00:24:46,FALSE,NA,"762444406129430529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hasintasneem",0,FALSE,FALSE,NA,NA,2016-08-07 19:24:46,2016-08-07 19:24:46,7,19,"Twitter for iPhone",0,0,0,0,0,0,0,1,0,1
"I still want a 4th season of #MakeItOrBreakIt! Lol #Rio2016 #TeamUSA #TeamSimone @HollyBSorensen @FreeformTV",FALSE,1,NA,2016-08-08 00:24:15,FALSE,NA,"762444276881948672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kaylagarbutt",0,FALSE,FALSE,NA,NA,2016-08-07 19:24:15,2016-08-07 19:24:15,7,19,"Twitter for Android",0,0,0,0,0,0,0,0,0,0
"And that is why she's my favorite! Just as flawless as last Olympics  So awesome to watch #RioOlympics2016 #TeamUSA #AlyRaisman",FALSE,0,NA,2016-08-08 00:23:50,FALSE,NA,"762444169801457664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GabrielleRodier",0,FALSE,FALSE,NA,NA,2016-08-07 19:23:50,2016-08-07 19:23:50,7,19,"Twitter for iPhone",0,1,0,1,1,0,0,1,0,1
"Forever in love with the Women's Gymnastic team #TeamUSA",FALSE,0,NA,2016-08-08 00:22:16,FALSE,NA,"762443775763361792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KaylaClavijo",0,FALSE,FALSE,NA,NA,2016-08-07 19:22:16,2016-08-07 19:22:16,7,19,"Twitter for iPhone",0,0,0,0,1,0,0,1,0,1
"#TeamUSA #fab5 ;) ;) #RioOlympics2016",FALSE,0,NA,2016-08-08 00:20:18,FALSE,NA,"762443280151752704",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","john_pacelli",0,FALSE,FALSE,NA,NA,2016-08-07 19:20:18,2016-08-07 19:20:18,7,19,"Twitter for Windows",0,0,0,0,0,0,0,0,0,0
"41yo vaulter: ""Mom, that's like YOU being in the Olympics."" @rio2016 #teamusa",FALSE,1,NA,2016-08-08 00:19:33,FALSE,NA,"762443092762910721",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","carolinebrant",0,FALSE,FALSE,NA,NA,2016-08-07 19:19:33,2016-08-07 19:19:33,7,19,"Twitter Web Client",0,0,0,0,0,0,0,0,0,0
"Let's go Aly!!! My fav  #RioOlympics2016 #TeamUSA",FALSE,0,NA,2016-08-08 00:19:22,FALSE,NA,"762443046709436418",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GabrielleRodier",0,FALSE,FALSE,NA,NA,2016-08-07 19:19:22,2016-08-07 19:19:22,7,19,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"these girls were so good tonight. @gabrielledoug @Simone_Biles @Aly_Raisman @lzhernandez02. #TeamUSA #Olympics",FALSE,1,NA,2016-08-08 00:18:38,FALSE,NA,"762442863913205761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nicolehare93",0,FALSE,FALSE,NA,NA,2016-08-07 19:18:38,2016-08-07 19:18:38,7,19,"Twitter Web Client",0,1,0,0,1,0,1,1,0,1
"Watching #TeamUSA women's olympic gymnastics is incredible. They're like 16-22 and have accomplished more than I ever will! #GoUSA",FALSE,1,NA,2016-08-08 00:18:04,FALSE,NA,"762442718341582848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BradyClapp",0,FALSE,FALSE,NA,NA,2016-08-07 19:18:04,2016-08-07 19:18:04,7,19,"Twitter for iPhone",0,0,0,0,1,0,0,0,0,1
"Damn @Simone_Biles. You're killing it girl. Bring home that GOLD!!! #TeamUSA #Rio2016 #SummerOlympics #RioOlympics2016 #SimoneBiles",FALSE,0,NA,2016-08-08 00:16:21,FALSE,NA,"762442288244989956",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaLovelyBee",0,FALSE,FALSE,NA,NA,2016-08-07 19:16:21,2016-08-07 19:16:21,7,19,"Twitter for iPhone",2,0,1,1,0,1,0,0,2,1
"Gonna sit here and drink my milkshake while #TeamUSA kills it #gymnastics",FALSE,1,NA,2016-08-08 00:16:09,FALSE,NA,"762442236889923584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_nicoleeannee",1,FALSE,FALSE,NA,NA,2016-08-07 19:16:09,2016-08-07 19:16:09,7,19,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
